2020-12-28 15:46:12.749 [main] INFO  com.gmcc.yzcardmessage.YzcardmessageApplication - Starting YzcardmessageApplication on 3FBFOBOT04OG7VL with PID 12424 (D:\IDEASpace\yzcardmessage\target\classes started by Administrator in D:\IDEASpace\yzcardmessage)
2020-12-28 15:46:12.753 [main] INFO  com.gmcc.yzcardmessage.YzcardmessageApplication - The following profiles are active: dev
2020-12-28 15:46:13.024 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.21.Final
2020-12-28 15:46:15.533 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 18091 (http)
2020-12-28 15:46:15.545 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-18091"]
2020-12-28 15:46:15.546 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-12-28 15:46:15.546 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.41]
2020-12-28 15:46:15.724 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-12-28 15:46:15.725 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2769 ms
2020-12-28 15:46:16.599 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-12-28 15:46:16.767 [main] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2020-12-28 15:46:16.817 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-18091"]
2020-12-28 15:46:16.845 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 18091 (http) with context path ''
2020-12-28 15:46:16.848 [main] INFO  com.gmcc.yzcardmessage.YzcardmessageApplication - Started YzcardmessageApplication in 4.782 seconds (JVM running for 7.198)
2020-12-28 15:46:16.855 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariCP - Starting...
2020-12-28 15:46:18.273 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariCP - Start completed.
2020-12-28 15:46:18.347 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:46:28.347 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:46:38.348 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:46:48.348 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:46:58.349 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:47:08.350 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:47:18.350 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:47:28.351 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:47:30.013 [scheduling-1] INFO  com.gmcc.yzcardmessage.service.impl.DeleteTradeTask - 开始执行定时任务:
2020-12-28 15:47:30.014 [scheduling-1] INFO  com.gmcc.yzcardmessage.service.impl.DeleteTradeTask - 开始执行删除6天数据的定时任务
2020-12-28 15:47:30.015 [scheduling-1] INFO  com.gmcc.yzcardmessage.service.impl.DeleteTradeTask - 定时任务执行完成
2020-12-28 15:47:38.351 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:47:48.352 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
2020-12-28 15:47:58.352 [main] INFO  com.gmcc.yzcardmessage.service.impl.SendTradeMessageImpl - 本次记录待发送条数:0
